P49841	P53350	non-interacting
O15085	P25054	non-interacting
Q00987	Q9HCJ0	non-interacting
Q96AE4	Q01844	non-interacting
P38936	Q01780	non-interacting
Q13432	P01100	non-interacting
P11473	P09086	non-interacting
P06400	O43791	non-interacting
Q96ST3	Q15910	non-interacting
P04150	Q9Y496	non-interacting
Q00839	P35222	non-interacting
P37840	Q9ULX9	non-interacting
O75821	P25963	non-interacting
Q13573	P30626	non-interacting
P10276	P25054	non-interacting
P82094	P14635	non-interacting
P37231	Q9NVS9	non-interacting
O60869	P46937	non-interacting
P09651	O94880	non-interacting
P19105	Q13573	non-interacting
P35637	Q92585	non-interacting
Q8N1B3	Q13573	non-interacting
Q93009	P52701	non-interacting
Q13618	Q13541	non-interacting
Q9UJY5	Q9C0B0	non-interacting
O60941	P02545	non-interacting
P52298	Q7KZI7	non-interacting
Q9H814	P29353	non-interacting
P54253	P46937	non-interacting
P46527	O60244	non-interacting
Q92905	P23511	non-interacting
O60563	Q00987	non-interacting
P78347	P49841	non-interacting
Q01844	Q9Y6K1	non-interacting
Q15154	O14733	non-interacting
Q49AN0	Q04864	non-interacting
P41250	P46531	non-interacting
O15350	Q13158	non-interacting
O14965	Q8TF72	non-interacting
P40337	Q7Z3K3	non-interacting
Q02363	Q09161	non-interacting
P24522	P10244	non-interacting
Q7Z5J4	P46527	non-interacting
Q07065	P12931	non-interacting
P54725	Q71DI3	non-interacting
P55072	Q14103	non-interacting
O15273	P14859	non-interacting
Q8TDC0	Q8N488	non-interacting
Q9UBB5	Q4VCS5	non-interacting
O14744	P55072	non-interacting
Q9UKV8	Q9BZF9	non-interacting
P06748	O95817	non-interacting
P98170	Q01844	non-interacting
P46531	P15172	non-interacting
Q14151	P14859	non-interacting
Q7LG56	Q01844	non-interacting
Q99615	Q9NQC3	non-interacting
P14635	Q9BRR8	non-interacting
Q8N122	P02545	non-interacting
Q96QK1	Q93009	non-interacting
Q92731	Q12834	non-interacting
Q7Z7A1	P49841	non-interacting
O60566	P62877	non-interacting
P04264	P54725	non-interacting
P04818	P02751	non-interacting
P61081	Q93009	non-interacting
P62851	Q7L5N1	non-interacting
P02545	O75351	non-interacting
P17252	Q05397	non-interacting
Q8IUH5	P25054	non-interacting
Q96FW1	P29353	non-interacting
P19338	Q14151	non-interacting
Q09161	P35030	non-interacting
Q06210	P35637	non-interacting
P53350	P56645	non-interacting
Q6PGQ7	Q00987	non-interacting
Q9P1W9	Q92731	non-interacting
Q9UER7	P20700	non-interacting
Q13158	Q01844	non-interacting
Q8IZT6	P25054	non-interacting
O95983	Q9Y5B0	non-interacting
Q9UMS4	P51608	non-interacting
P49736	P43243	non-interacting
P46937	P24522	non-interacting
Q8NI35	Q93009	non-interacting
Q86Y82	Q00987	non-interacting
Q14449	Q9HAU5	non-interacting
Q96EP1	P02545	non-interacting
O60506	Q9NQC3	non-interacting
Q9BSJ8	Q01844	non-interacting
Q9Y6Q9	Q9P015	non-interacting
Q8N0W5	Q8WZ42	non-interacting
Q92585	Q93009	non-interacting
Q16594	Q01844	non-interacting
P35611	Q01844	non-interacting
P51532	P53350	non-interacting
O95340	P08047	non-interacting
P80723	P51668	non-interacting
Q15029	P01100	non-interacting
Q9P212	Q13573	non-interacting
P0C7T5	Q00987	non-interacting
Q96GM5	P51668	non-interacting
P37837	P23025	non-interacting
Q9GZR1	P38936	non-interacting
P14868	P02545	non-interacting
O15541	P14635	non-interacting
Q9NPJ6	P04150	non-interacting
P11171	Q6P2Q9	non-interacting
P26368	P17096	non-interacting
P00558	P04150	non-interacting
P08047	Q96ER3	non-interacting
P27540	P49841	non-interacting
P61244	P05023	non-interacting
Q9NRL2	Q9UKV8	non-interacting
Q12931	Q9UKV8	non-interacting
Q9UBE0	Q01844	non-interacting
Q02790	P46937	non-interacting
Q9UH92	P49841	non-interacting
P04921	P40337	non-interacting
Q14318	P01100	non-interacting
Q86VP6	Q9BYV6	non-interacting
Q16665	Q16204	non-interacting
Q9UBN7	P11387	non-interacting
P29353	Q7Z7A1	non-interacting
O95425	Q92731	non-interacting
P55011	P09651	non-interacting
P67809	P14635	non-interacting
P17096	Q99801	non-interacting
P16220	P52298	non-interacting
O43593	P40337	non-interacting
P13645	P14635	non-interacting
Q14103	P35222	non-interacting
P25054	Q96J02	non-interacting
Q68CZ1	Q92731	non-interacting
Q13422	P35637	non-interacting
Q8IVL1	P49841	non-interacting
P17677	Q15788	non-interacting
P51178	P09651	non-interacting
P28072	Q92831	non-interacting
O95865	Q01844	non-interacting
P20226	P09651	non-interacting
Q9H4L4	P61244	non-interacting
Q15648	P11387	non-interacting
P49815	P08047	non-interacting
Q9Y5S9	P51608	non-interacting
Q14722	P01100	non-interacting
Q12959	Q01844	non-interacting
P15884	Q58WW2	non-interacting
Q86WQ0	P09651	non-interacting
Q8IXK0	P09651	non-interacting
Q9UGL1	Q93009	non-interacting
O60902	P15884	non-interacting
P17612	Q9H0E9	non-interacting
O60264	P53350	non-interacting
O15014	Q01844	non-interacting
Q13043	O14733	non-interacting
Q9Y5B0	Q9UJY5	non-interacting
P30876	Q09161	non-interacting
P42166	Q9Y6Q9	non-interacting
P62807	Q92731	non-interacting
Q9UBB9	Q8WZ42	non-interacting
P51608	P11171	non-interacting
P35713	Q09161	non-interacting
Q9BPZ2	Q13573	non-interacting
Q9BQS8	Q13573	non-interacting
Q96KB5	P40337	non-interacting
O95863	Q9UGL1	non-interacting
P15880	P51668	non-interacting
O15151	P08047	non-interacting
Q7L5N1	Q8WZ42	non-interacting
Q96IV0	P49841	non-interacting
Q8IWJ2	P49841	non-interacting
P49759	Q92731	non-interacting
P08670	P09429	non-interacting
P07900	Q96AE4	non-interacting
O15212	P02545	non-interacting
Q9BQ69	P08047	non-interacting
Q96GA3	Q13573	non-interacting
Q96J94	P40337	non-interacting
Q99700	Q93009	non-interacting
Q9NZJ7	P08047	non-interacting
P19793	P54725	non-interacting
Q06330	P04818	non-interacting
P30626	P40337	non-interacting
P11274	Q09161	non-interacting
Q9NQC3	P16403	non-interacting
Q96KR6	Q93009	non-interacting
Q53EZ4	P09651	non-interacting
P09874	Q14061	non-interacting
Q16082	Q13573	non-interacting
P61201	P46937	non-interacting
Q15418	Q9Y5B0	non-interacting
Q9Y478	P35637	non-interacting
P01100	Q9NRL3	non-interacting
P43694	O15350	non-interacting
O60341	Q01844	non-interacting
Q6NXR4	Q01844	non-interacting
O43293	P08047	non-interacting
P42704	O14965	non-interacting
Q8WW12	Q13573	non-interacting
Q12933	P62195	non-interacting
Q99814	P35222	non-interacting
Q53GS9	Q9UKV8	non-interacting
Q9Y262	P49841	non-interacting
P62877	Q13526	non-interacting
Q12967	Q00987	non-interacting
P17480	P09874	non-interacting
P20248	P09651	non-interacting
Q15637	O75376	non-interacting
Q5TAQ9	P35637	non-interacting
Q9UFC0	P37231	non-interacting
P61956	Q96CV9	non-interacting
Q13352	P15884	non-interacting
P30519	Q01844	non-interacting
P47914	P61978	non-interacting
Q9P0K7	P49841	non-interacting
P07602	P07900	non-interacting
Q8WUM0	Q00987	non-interacting
Q9HAU5	Q14103	non-interacting
P48788	Q13573	non-interacting
Q9UJV9	P25054	non-interacting
Q05397	Q9UBU9	non-interacting
P35222	P06401	non-interacting
Q12834	P62854	non-interacting
Q9Y6K9	Q09161	non-interacting
P49336	P04150	non-interacting
Q07869	P30291	non-interacting
P41236	P63104	non-interacting
O95379	Q92731	non-interacting
Q00577	O14733	non-interacting
P61964	P37231	non-interacting
Q8TDD1	P49841	non-interacting
Q9BZF9	Q13573	non-interacting
P17844	O95817	non-interacting
O15027	Q9UKV8	non-interacting
P48539	P02545	non-interacting
Q9NYB0	P14859	non-interacting
P12956	Q01844	non-interacting
P20042	P38936	non-interacting
Q9P2P5	Q13263	non-interacting
Q9Y696	P49841	non-interacting
P61978	P58107	non-interacting
Q9Y376	Q13573	non-interacting
Q7Z6B0	P25054	non-interacting
Q9UBL3	Q13573	non-interacting
Q8IZU0	Q13573	non-interacting
O15294	P35637	non-interacting
P22695	P37231	non-interacting
Q96CT2	Q92731	non-interacting
O14976	P09651	non-interacting
Q96GG9	Q08209	non-interacting
Q7Z3K3	P46531	non-interacting
Q14191	P09651	non-interacting
P15927	Q92905	non-interacting
Q16204	Q9UER7	non-interacting
Q92900	Q93009	non-interacting
Q8N205	P02545	non-interacting
O75376	Q07020	non-interacting
Q9H832	P35611	non-interacting
Q86Y13	Q13573	non-interacting
Q96JH8	Q13573	non-interacting
P11388	Q9NS23	non-interacting
Q9UBW7	Q92731	non-interacting
P09086	Q9UKV8	non-interacting
Q8TF72	P46527	non-interacting
P25963	Q93009	non-interacting
P56524	P78356	non-interacting
Q5U5Q3	Q01844	non-interacting
Q9C0B0	P17252	non-interacting
P30291	P08047	non-interacting
P62633	Q13573	non-interacting
O75298	Q13573	non-interacting
Q86WJ1	P49841	non-interacting
P07476	O75496	non-interacting
P17040	P01100	non-interacting
P35249	P08047	non-interacting
Q8TD19	P49841	non-interacting
Q14686	Q8WZ42	non-interacting
P58107	P56524	non-interacting
Q9Y6A5	P19793	non-interacting
Q86UU0	P19793	non-interacting
Q7Z6G3	P29353	non-interacting
P32314	P08047	non-interacting
P54619	Q93009	non-interacting
O75478	P46531	non-interacting
Q9UIL1	Q13573	non-interacting
Q9H4B6	Q92731	non-interacting
Q08209	P46379	non-interacting
P49321	Q00987	non-interacting
P11387	P21333	non-interacting
Q13216	Q92731	non-interacting
Q8WV28	Q00987	non-interacting
Q6ZT12	P09651	non-interacting
Q15287	Q00987	non-interacting
Q6UN15	P37231	non-interacting
Q9UNE7	Q01844	non-interacting
P47813	O43524	non-interacting
P07307	Q00987	non-interacting
Q02548	P25054	non-interacting
Q15011	P09651	non-interacting
Q969G3	P14859	non-interacting
P48556	Q01844	non-interacting
P49768	Q09161	non-interacting
Q96AG4	P37231	non-interacting
P33992	Q96AG4	non-interacting
P35869	P42704	non-interacting
Q6PID8	Q01844	non-interacting
P23511	P11473	non-interacting
Q8IX07	Q92731	non-interacting
P20929	P53350	non-interacting
Q13118	P01100	non-interacting
O14733	O75694	non-interacting
Q13387	P40337	non-interacting
Q9UHV9	P46531	non-interacting
Q93052	P24522	non-interacting
O15111	P35869	non-interacting
Q9Y606	P49841	non-interacting
P47897	P01100	non-interacting
Q8WZ42	P26651	non-interacting
Q86TC9	P08047	non-interacting
P54105	Q13573	non-interacting
Q9H0E9	P25054	non-interacting
P78317	Q8WZ42	non-interacting
Q8IWV7	P53350	non-interacting
Q16623	P53350	non-interacting
Q99801	P35611	non-interacting
O95238	Q09161	non-interacting
P63027	Q92731	non-interacting
Q15836	Q00987	non-interacting
P42285	Q93009	non-interacting
P29590	Q13698	non-interacting
Q92797	P46531	non-interacting
Q9H981	O60264	non-interacting
Q96EZ8	P19793	non-interacting
P02686	P47914	non-interacting
Q9GZU7	Q00987	non-interacting
O75147	O15273	non-interacting
Q12888	Q93009	non-interacting
Q8IZQ1	Q13573	non-interacting
Q07020	P25054	non-interacting
Q9UPY3	Q13573	non-interacting
Q13153	Q00987	non-interacting
Q9NXE8	Q13573	non-interacting
P05204	P15927	non-interacting
P78559	P11387	non-interacting
P51003	P54725	non-interacting
O14746	P49841	non-interacting
Q9P2G9	Q13573	non-interacting
O75379	P35637	non-interacting
Q96LZ3	P09651	non-interacting
Q13541	O96028	non-interacting
O60573	P46531	non-interacting
Q02750	P14635	non-interacting
Q9Y2J2	Q9UBB5	non-interacting
O14492	Q00987	non-interacting
P20290	Q13573	non-interacting
Q9BY77	P53350	non-interacting
Q9Y4K3	P52298	non-interacting
Q96SB4	P54725	non-interacting
P12814	P01100	non-interacting
Q96LA8	Q9UKV8	non-interacting
Q14157	P11473	non-interacting
O43318	P09651	non-interacting
Q8N3R9	Q13573	non-interacting
Q7KZ85	P04150	non-interacting
P78356	Q15788	non-interacting
Q6P2Q9	P12931	non-interacting
Q15257	Q86VP6	non-interacting
Q9Y6V0	Q13573	non-interacting
O14908	Q09161	non-interacting
O00233	Q00987	non-interacting
P14859	Q9NPJ6	non-interacting
P21127	P25054	non-interacting
P20810	Q12905	non-interacting
Q9Y570	Q9UGL1	non-interacting
Q969R5	P49841	non-interacting
Q9HA38	P37840	non-interacting
Q9NPF5	Q01844	non-interacting
P46821	P37231	non-interacting
P46060	P37840	non-interacting
P08151	P25963	non-interacting
Q86X55	P49841	non-interacting
P42858	Q9UBB5	non-interacting
P63104	Q13772	non-interacting
Q9NUW8	P37231	non-interacting
P15924	Q01844	non-interacting
Q01094	Q13620	non-interacting
Q5BJF6	Q01844	non-interacting
O75496	Q8IUQ4	non-interacting
Q9HCS7	P61244	non-interacting
Q5BKZ1	P49841	non-interacting
O15228	P46937	non-interacting
P05814	P01100	non-interacting
Q9BPY3	Q92731	non-interacting
Q9Y3U8	P02545	non-interacting
Q53EL6	P49841	non-interacting
Q14203	P37840	non-interacting
Q9NVR5	Q01844	non-interacting
