P49841	P38919	non-interacting
O15085	P54725	non-interacting
Q00987	Q9BXP5	non-interacting
Q96AE4	P49841	non-interacting
P04637	Q15738	non-interacting
P33981	Q9Y5B0	non-interacting
P11473	P62877	non-interacting
P06400	O14737	non-interacting
Q96ST3	P42574	non-interacting
P37840	Q92665	non-interacting
O75821	P35637	non-interacting
Q13573	O94811	non-interacting
P10276	P04637	non-interacting
Q96PE2	Q93009	non-interacting
P37231	Q96H72	non-interacting
O60869	Q13573	non-interacting
P09651	O60682	non-interacting
P19105	Q09472	non-interacting
Q93009	Q86V81	non-interacting
Q13618	P46937	non-interacting
Q9UJY5	Q14204	non-interacting
O60941	P02545	non-interacting
P52298	P25963	non-interacting
Q9H814	Q13573	non-interacting
P54253	P35637	non-interacting
P46527	P15880	non-interacting
Q92905	Q9H4L4	non-interacting
O60563	Q9Y6Q9	non-interacting
P78347	P24522	non-interacting
Q01844	O95863	non-interacting
Q15154	P08047	non-interacting
Q49AN0	Q9UHB9	non-interacting
P41250	Q13573	non-interacting
O15350	P19105	non-interacting
O14965	P09874	non-interacting
P40337	P54132	non-interacting
Q02363	P60896	non-interacting
P24522	Q02790	non-interacting
Q7Z5J4	P46531	non-interacting
Q07065	P09874	non-interacting
O15273	Q9HAU5	non-interacting
Q8TDC0	Q9NQC3	non-interacting
Q9UBB5	O14733	non-interacting
O14744	P49841	non-interacting
Q9UKV8	O00411	non-interacting
P06748	O15350	non-interacting
P18124	O14733	non-interacting
O75150	P11387	non-interacting
P46531	Q9NP98	non-interacting
Q14151	P29353	non-interacting
Q7LG56	P01100	non-interacting
Q99615	Q86VP6	non-interacting
P63027	P46100	non-interacting
Q7Z6Z7	P35869	non-interacting
Q13526	P11441	non-interacting
P14635	P13645	non-interacting
Q8N122	Q93009	non-interacting
Q96QK1	Q09472	non-interacting
P60896	Q96CT7	non-interacting
Q96EV2	P14635	non-interacting
P29353	Q9C0J8	non-interacting
P20749	P29590	non-interacting
Q92731	P55884	non-interacting
Q7Z7A1	Q9NQC3	non-interacting
O60566	Q01844	non-interacting
P04264	P11387	non-interacting
P04818	Q49AN0	non-interacting
P61081	P61978	non-interacting
P62851	P46527	non-interacting
P15884	P51449	non-interacting
Q96BZ8	P49841	non-interacting
P02545	Q5T7W7	non-interacting
P17252	Q00839	non-interacting
O95785	P52298	non-interacting
Q8IUH5	Q09472	non-interacting
Q96FW1	P46379	non-interacting
P19338	O15169	non-interacting
Q09161	Q9HCS7	non-interacting
Q06210	Q01844	non-interacting
Q9UER7	Q9Y5B0	non-interacting
Q13158	Q93009	non-interacting
Q09472	Q9UFC0	non-interacting
Q8IZL8	P29353	non-interacting
Q8IZT6	Q13573	non-interacting
O60264	P21333	non-interacting
P35637	Q8WTS6	non-interacting
O95983	Q09472	non-interacting
Q9UMS4	P37231	non-interacting
P46937	P40337	non-interacting
Q8NI35	P15884	non-interacting
Q86Y82	Q13573	non-interacting
Q9UGL1	P17844	non-interacting
O00555	Q01844	non-interacting
Q14449	Q92731	non-interacting
Q96EP1	P04637	non-interacting
Q9UBB9	Q9UER7	non-interacting
Q9BSJ8	P04637	non-interacting
Q9Y6Q9	P37837	non-interacting
Q8N0W5	Q01844	non-interacting
Q92585	P35637	non-interacting
Q16594	Q00987	non-interacting
P35611	P35869	non-interacting
P51532	Q13043	non-interacting
P25054	O94913	non-interacting
Q9ULH1	Q09472	non-interacting
P17931	P09651	non-interacting
O95863	Q9UER7	non-interacting
O95340	P15884	non-interacting
Q96HA1	Q13573	non-interacting
P80723	Q00987	non-interacting
Q15029	Q9HAU5	non-interacting
Q9P212	Q13573	non-interacting
P0C7T5	P04637	non-interacting
Q96GM5	P15884	non-interacting
O15169	Q9UBN7	non-interacting
Q5VUA4	P40337	non-interacting
P37837	O15169	non-interacting
Q9GZR1	Q09472	non-interacting
P14868	Q00987	non-interacting
O15541	Q9UER7	non-interacting
Q9NPJ6	P08047	non-interacting
P11171	P30876	non-interacting
P26368	Q93009	non-interacting
P00558	P01100	non-interacting
P08047	P62861	non-interacting
P27540	Q93009	non-interacting
P61244	Q9BVP2	non-interacting
Q9NRL2	P46531	non-interacting
Q96JN8	P27695	non-interacting
Q12931	P02545	non-interacting
Q9UBE0	P42285	non-interacting
Q02790	Q13573	non-interacting
P04921	Q01844	non-interacting
Q14318	Q16665	non-interacting
Q9H981	Q14203	non-interacting
Q9C086	P04637	non-interacting
Q86VP6	P62750	non-interacting
Q16665	Q9NUW8	non-interacting
Q9UBN7	P27695	non-interacting
O95425	P46379	non-interacting
O95644	P63027	non-interacting
P55011	P49841	non-interacting
P17096	O14497	non-interacting
P16220	Q9HAU5	non-interacting
P13645	P25963	non-interacting
Q14103	Q9H981	non-interacting
Q68CZ1	P49841	non-interacting
Q13422	Q09472	non-interacting
P54725	P06748	non-interacting
Q9H944	Q09472	non-interacting
P20226	P15884	non-interacting
Q9H4L4	Q9Y5B0	non-interacting
Q15648	P09651	non-interacting
Q9GZV5	P17844	non-interacting
Q9Y5S9	P02545	non-interacting
Q14722	P15884	non-interacting
Q12959	Q13573	non-interacting
Q86WQ0	P37840	non-interacting
P61328	P04637	non-interacting
O60902	P04637	non-interacting
P17612	P51608	non-interacting
O15014	Q09472	non-interacting
Q9Y620	P15884	non-interacting
Q13043	P27695	non-interacting
Q9Y5B0	Q92731	non-interacting
P30876	Q09161	non-interacting
P42166	P60896	non-interacting
P62807	P25963	non-interacting
Q9Y2D8	P27695	non-interacting
P29590	O75496	non-interacting
P51608	Q2M1P5	non-interacting
P35713	P04637	non-interacting
Q9BPZ2	Q9UKV8	non-interacting
Q9BQS8	P40337	non-interacting
Q96KB5	P09651	non-interacting
P15880	P25054	non-interacting
Q7L5N1	Q13148	non-interacting
P62805	Q86VP6	non-interacting
Q96IV0	Q01844	non-interacting
Q8IWJ2	Q13573	non-interacting
P49759	Q92731	non-interacting
Q86TI2	P35637	non-interacting
P07900	Q06945	non-interacting
O15212	P49841	non-interacting
Q9BQ69	P01100	non-interacting
Q96GA3	Q09472	non-interacting
Q96J94	Q13573	non-interacting
P42677	P09651	non-interacting
Q99700	P46531	non-interacting
Q9NZJ7	Q13573	non-interacting
Q9UHV2	Q13573	non-interacting
Q06330	Q9Y6Q9	non-interacting
P30626	P04637	non-interacting
P53041	P02545	non-interacting
P68402	P49841	non-interacting
P11274	P35222	non-interacting
Q9NQC3	Q99801	non-interacting
Q96KR6	P04637	non-interacting
P42766	P04637	non-interacting
Q9Y618	Q9UG63	non-interacting
P09874	Q53EL6	non-interacting
Q16082	P51608	non-interacting
Q9HD26	Q92731	non-interacting
Q9Y478	P04637	non-interacting
P01100	Q9H2S9	non-interacting
P43694	Q16665	non-interacting
O60341	P26358	non-interacting
Q6NXR4	Q00987	non-interacting
O43293	P46527	non-interacting
P42704	P09874	non-interacting
Q8WW12	Q13573	non-interacting
Q12933	Q96ST3	non-interacting
Q99814	Q15596	non-interacting
Q53GS9	P37231	non-interacting
Q9Y262	Q01844	non-interacting
P22736	O15350	non-interacting
P62877	P24522	non-interacting
Q12967	Q09472	non-interacting
P17480	P49841	non-interacting
P20248	P35637	non-interacting
Q15637	P11473	non-interacting
Q5TAQ9	Q09472	non-interacting
Q9HAU5	Q7Z6Z7	non-interacting
Q9H8T0	Q13573	non-interacting
Q9UFC0	P02545	non-interacting
P61956	P35249	non-interacting
P30519	Q09472	non-interacting
Q02548	Q07666	non-interacting
Q92793	P46821	non-interacting
P11388	P06400	non-interacting
P47914	P08047	non-interacting
P47756	P35637	non-interacting
Q13546	Q13573	non-interacting
P48788	P40337	non-interacting
Q9UJV9	P40337	non-interacting
Q05397	P17096	non-interacting
P35222	O75530	non-interacting
Q12834	Q86VP6	non-interacting
Q9Y6K9	Q92731	non-interacting
P49336	P02751	non-interacting
Q07869	P29353	non-interacting
P41236	Q8N488	non-interacting
O95379	Q09472	non-interacting
P61964	P35637	non-interacting
Q8TDD1	Q93009	non-interacting
