O14733	Q9UM73
P09651	P49759
P47813	Q8N5Z5
P02686	P51948
P49841	P17252
P04637	Q9BVJ6
P04150	Q9Y618
O15350	Q13952
Q9UER7	Q96AQ6
Q13573	P35249
P09651	Q14684
P37231	Q92793
Q9UBE0	Q02790
Q01844	Q7Z6B0
P23025	Q969H0
P11473	O15228
Q00987	Q86U42
P04637	O60568
Q13569	Q13838
P38936	Q01094
P49841	Q16637
Q9UER7	O15360
Q13541	P34897
P41236	Q16821
P15884	Q9NQL9
Q13573	Q8N1G4
Q01844	Q9UHX1
Q00987	Q8WTS6
Q01844	Q9NPD8
Q9UKV8	Q86UE4
P04637	Q8NBJ5
Q00987	Q15046
P02545	P49790
P15884	Q14687
P04637	Q9BYJ9
Q01844	Q6VMQ6
Q9UBB5	Q96FF9
P51608	P48431
P60896	P54727
P35637	O96028
Q49AN0	Q9UKT7
P09651	Q7L2J0
P54725	Q8IWJ2
Q92731	Q9UKN8
O15350	Q92793
Q16665	O14939
Q09161	P55884
P53350	P06748
P49841	P07199
Q13573	P48444
Q9UER7	Q9UPN3
P35637	Q15843
P17096	Q15554
Q09472	Q9Y618
P38936	Q9UBN7
P38936	Q9HCM9
P01100	Q9ULX9
P08047	Q05066
Q14191	Q92793
P37231	P29590
P02686	Q9NVD7
O15273	Q16082
P49841	O14908
P38936	P58107
Q09472	Q9GZM7
Q01844	P37837
P49841	Q9H2U1
P40337	Q8IUC4
P54725	P22314
O00488	P46089
Q9UKV8	Q13148
P09651	P78347
Q9HAU5	Q8N5A5
O15350	O95155
Q01844	Q9H2G9
Q01844	Q9NRC8
P04637	P22087
Q00987	Q99708
P38936	Q7L5D6
Q96T21	Q15154
Q13573	Q15233
P46531	O43719
Q9UKV8	P15880
P61244	O60271
O15169	Q93008
P46531	Q9NWT6
Q9UKV8	Q96D09
P04150	Q6ZNC8
Q14722	Q13303
P09651	Q00577
O15350	O00499
P25054	P0C0L4
Q00987	O60566
P30291	Q8TDC3
P40337	P26639
P49841	P30876
P11171	Q9HB71
O15350	P29590
Q13573	Q14204
P35869	Q13620
Q9UBB5	Q9Y6A5
Q14191	P29590
P04637	Q9UKT5
P14859	P48431
P49841	O75533
Q49AN0	P27635
P49841	Q9Y2J2
Q09472	Q53ET0
P38936	Q8IZ69
P09651	Q14498
P37231	Q9Y618
Q9UGL1	Q8NFD5
P11473	Q9UIG0
P53350	Q01538
P08047	Q15459
P25054	Q9ULH1
Q13573	P17987
O76070	P31645
P04637	Q99966
Q09161	Q99614
P37231	P48382
P30291	Q8IZQ1
Q00987	P62879
Q00987	Q8N7H5
P60896	Q8IWV7
P53041	P06401
P01100	Q01105
Q09472	Q15699
P09651	Q92804
P61244	Q9H0E3
P25054	Q5T0W9
P53350	Q13526
P40337	P17987
P63027	O75396
P04637	Q15013
P15884	Q96HT8
P25054	Q8NF91
Q09472	P10244
Q09472	P20248
P53350	Q7Z7A1
Q9UKV8	O14746
Q13573	O75821
P04150	P61956
P53041	Q9Y6E2
Q49AN0	P42704
P04637	P62879
P46527	O15111
P35637	Q15056
P49841	P62266
Q00987	Q9BVP2
Q00987	Q8NHY2
P63027	P21579
Q92731	Q9Y2S7
Q9Y6Q9	P02549
Q9NQC3	P58107
O14733	P04075
Q13573	P52701
O15350	Q9H410
Q9UKV8	Q86VP6
Q13573	Q01780
Q13573	P62917
P27695	Q01105
P25963	Q99558
P29353	P35268
Q13573	Q9UHD8
P38936	O00311
O15350	Q12834
Q01844	O14562
P35637	Q9UHR5
Q9Y6Q9	P55055
O75496	P31270
P63027	Q9UHD8
Q00987	P61956
Q08209	Q9Y6J0
P29353	O14492
Q09472	P52948
P04637	Q9BVP2
