P07602	O95817
Q93009	Q9Y496
Q93009	P19338
O60356	Q99547
P19429	P62195
Q93009	Q9NS23
P40337	Q3ZAQ7
Q13573	O43719
P04818	Q68CZ1
P37231	Q8WZ19
P02545	Q7L014
Q93009	Q8IX18
P40337	Q01105
P04150	Q99615
Q13698	Q9H2K2
Q00987	Q02818
P04637	Q92831
P37231	P12956
Q13573	O95785
P09651	Q14444
P14859	P12956
P19793	Q13887
P40337	P17844
Q92731	O75376
P40337	Q02363
P27695	P15927
P02545	P52272
P60896	Q14997
P53350	Q9H8V3
P43351	P12277
Q02548	P10242
P04818	Q15843
Q01844	P52952
P09651	O95644
Q93009	Q9UPN3
P40337	P13797
O15350	P17612
Q93009	Q5VTB9
P04637	P62888
Q13573	P12755
P40337	P17987
P04150	P20226
Q9UBE0	Q9Y4K3
P40337	O75396
P19793	P10589
P40337	Q96EB6
Q93009	Q2YD98
P02545	P49790
P14635	Q96PU4
Q9H832	Q04864
P53350	P05814
P40337	Q9UDY8
Q01844	P22415
Q93009	Q9UPY3
P40337	Q96QK1
P09651	P61247
P40337	Q9Y376
P40337	P47985
Q9UBB5	Q9ULU4
P04150	Q9P0K8
P04150	P16220
Q93009	Q06330
P02545	Q8ND82
Q93009	Q9Y5K8
P02545	Q9UBB9
Q9H832	O95817
Q00987	Q7LG56
P04637	Q13200
Q93009	P37275
P49841	Q8N205
Q9HAU5	Q9H9D4
P08047	Q9C0K0
Q93009	Q9P2G9
P40337	Q9Y496
P40337	P19338
P04150	O94906
P53350	Q12834
P02545	O60238
Q92731	Q9H1R3
Q99801	Q8WTP8
P40337	Q9NWT6
Q9UBB5	O60341
P46527	Q92831
Q93009	Q7Z6G3
Q09472	P50553
Q01101	Q9BX66
Q8WZ42	Q9UHX1
P02545	Q8NF91
Q00987	Q92831
P49841	P07108
O15350	Q9H410
P40337	P62913
Q01844	O43719
P51946	P30876
P35637	O75815
P04818	Q8NA72
P40337	P33993
O43236	Q8IUQ4
P04150	Q9HC78
Q08209	O00233
P38936	P62195
P40337	P20290
P40337	Q9UHV9
P54725	P07108
P49841	Q15418
Q92731	Q13200
