P37840	Q8IUQ4
P11387	P46087
P60896	Q9UNE7
P29353	Q13085
Q92731	Q9Y6X6
P49841	Q16584
Q16665	P11474
Q16665	P54727
P04637	Q13029
P09651	Q9NRX1
P09651	P35222
Q9UER7	Q8IZU0
Q92731	P35250
P38936	Q15532
Q00987	P28072
Q49AN0	O15027
Q13573	P41212
Q9UGL1	O43172
P04637	Q6NZ67
P37231	O60244
P04637	Q9H4B4
P04637	Q13363
P04637	Q96QH2
P11387	P16403
Q13541	Q6R327
Q01101	Q13368
P25054	Q9BV73
Q00987	O94875
Q01844	P62917
P14635	Q6P1M3
P11387	Q13751
P60896	P54727
P37840	Q93008
P11387	Q92905
P46527	Q9UKX7
P60896	O95816
Q8WZ42	Q9UH99
Q09472	Q8N3Y1
P15884	P47224
Q16633	Q8IUQ4
P35869	O60563
Q00987	P08195
P14859	Q7Z3K3
Q13573	P12081
P49841	P04198
Q13573	Q9UQ13
P04637	Q9H9B1
Q49AN0	P07900
Q09472	P15923
P17677	P32246
P60896	Q9Y520
Q13573	O94842
P04637	P16220
O00488	O43318
P04637	Q05682
P15884	Q9UJX0
P25054	Q86T90
Q9NQI0	Q13618
O15169	Q9Y6R4
Q13541	O95835
P11387	Q8IW19
P04637	Q96RL1
P08047	P20226
P35869	O00327
P01100	P49802
P14635	Q7LFX5
Q99801	Q9NZU5
Q01844	Q96GY3
P19793	Q15466
Q8WZ42	Q9UBL3
Q09161	Q9Y606
P46527	P24864
Q9UJY5	P78559
P09651	P19338
Q09472	Q13131
P46937	P35222
O15350	P20248
Q09472	Q9NPI1
P38936	P09874
O14733	Q99759
Q14449	Q99558
Q9UER7	Q13158
P25054	P33992
P04637	P35251
Q9H2S9	P56524
Q92731	A0AV96
Q09472	Q99966
P38936	Q9HCM9
Q01844	O75146
P15884	Q9BWU0
P49841	P10644
P08047	Q08050
Q00987	P33991
P37840	P08670
P38936	Q9UII4
P19793	P10276
P01100	Q9P127
P52298	O60684
Q00987	P18847
Q9UGL1	Q9UKL0
Q13573	Q9NRL2
P11171	Q14203
P25054	Q96HA1
P08047	Q13363
Q01844	Q69YH5
O15350	Q5VWQ8
Q13573	Q16513
P49841	Q9H7B2
P52298	Q04637
P04637	Q7Z3B3
Q00987	P55884
Q09472	Q8N6I1
P60896	P48634
Q9UKV8	P62854
Q00987	Q00839
Q92731	Q96AG4
Q09472	Q92786
P35611	P06753
P37231	Q96IT1
P25963	Q15843
P11387	P55072
Q00987	O43293
P46527	P49815
P09651	Q86X55
Q13573	Q9Y262
O14733	P07900
O43464	Q9P0J0
Q9HAU5	Q9NZM5
Q9UKV8	P54105
P15884	Q9UKJ5
O15350	P24864
O15350	Q92793
P04637	O43290
P27695	P23508
Q92731	P42356
P15884	P49768
P37231	Q96CV9
P35637	P11441
Q13573	Q9Y6K9
P14635	Q14676
P14635	O00418
P41236	Q8IWU2
P11387	O75147
Q00987	Q6IAA8
Q00987	P78347
P54725	Q96JB6
O43464	O00165
P04637	Q9UKT5
P38936	P61978
P37840	P42858
P35612	Q9UHK0
P37231	P52732
P46527	Q7L5N1
P09651	Q96Q27
Q8WZ42	Q15637
Q9HAU5	P28340
P01100	P51668
P46531	Q9GZV5
P35637	Q8IY67
P38936	Q9UBN7
P04637	Q8IZT6
Q13573	Q92905
P63027	P46379
P25054	Q8WY36
Q9NVS9	P07954
Q14061	Q7L5N1
P52298	Q15637
Q09472	P31260
Q00987	P18754
Q09472	Q13216
P01100	Q7KZ85
P07476	P04264
P46531	P35222
Q9UJY5	Q9UMZ2
Q9UER7	Q7Z6G3
P24522	Q8IWV7
P09651	O15027
P04637	Q99547
P25963	O43583
P53350	P30307
P49841	P10636
P11387	P11388
Q92731	O43593
Q9Y6Q9	Q05513
P04637	O14497
O43464	Q9NR09
P61244	P02794
Q01844	Q92804
P04637	Q9UKG1
P25963	Q2VPK5
Q00987	Q8TEX9
P25054	P52594
P11387	P42574
Q16665	Q9UHD8
P49841	Q06330
Q01844	Q13114
P25054	Q9H9E3
P53350	P54727
Q01844	P52565
P17096	O75531
O15350	Q9UBK7
P46531	O00303
Q01844	P13797
Q09472	P22736
Q09472	Q9H9S0
P08047	Q8N108
P54725	Q7Z7B0
P46531	Q13422
P04637	Q8WZ73
P04637	Q9NPI1
P09651	P06730
Q9NQC3	Q9NZ81
Q00987	Q9Y5M8
P09651	P07900
Q01844	P78318
O75496	P31270
O15169	P12757
P49841	Q969Q0
P49841	P78559
Q01844	Q96EB6
P29353	O15027
P15884	O95153
Q01844	Q9ULE3
P04637	Q7Z6Z7
O75496	Q9BWE0
Q9UER7	P09874
P09651	Q86U42
Q01844	Q9P1Y6
Q01844	P55081
Q13573	Q8NB90
P11473	P98177
P30291	Q12769
P04637	O14737
P61244	Q96ST3
P46531	Q9Y496
Q13569	P54727
P04637	Q15139
Q00987	Q8WXA9
Q13573	Q8IYB3
Q92731	Q9NRL2
P46531	P49757
P25963	Q96EP0
Q92731	Q9Y399
P35637	P22314
P46937	Q13635
Q49AN0	P09543
Q16665	Q6AHZ1
P49841	Q9Y6R4
P53350	Q9NYZ3
P38936	P47897
Q8N488	Q92851
Q00987	Q9NRR5
P23025	O14965
Q13573	P46734
P11473	O60244
P46531	Q9NWT6
Q9UJY5	O14908
Q13573	P49790
Q13573	Q9Y6E2
P38936	P63208
P01100	O75688
P04637	Q12980
Q13573	Q86U86
P29353	P06748
P38936	P51693
Q13573	P06401
Q13573	O75147
P04637	Q9UHC7
P08047	Q5T1M5
Q13573	P50991
Q9H832	Q8IWV7
P15884	Q92888
Q01844	P61956
Q16633	P53999
Q01844	P67809
P35637	Q86VP6
Q00987	Q15029
P04637	Q9UPR3
Q49AN0	Q9UBU9
Q01844	Q8NDC0
Q13573	Q15022
P11473	Q9UIG0
Q9Y6Q9	P11474
P04637	Q96ST3
P35611	Q7L190
P51608	Q06330
Q00987	P04075
P04637	O14965
P17096	P09429
P49841	P11388
Q01844	Q14320
P04637	P84074
P04637	O15304
O14733	Q12852
Q09472	Q86YV9
Q92731	O14744
P80723	Q8N6M0
P25054	Q5JTC6
P46531	Q5VTD9
P09651	Q68CP9
Q9UGL1	O95983
P38936	Q7KZ85
Q92731	Q02218
P17096	P10276
P15884	Q7RTS1
P37231	Q5VT06
O76070	Q9UK76
P60896	Q13523
P17096	P78317
Q13573	Q08379
P11473	P21127
Q01844	Q93062
P49354	Q9UBN7
P19429	Q9BYV6
P37840	P25098
P46531	P51532
Q09472	Q8WXX7
P49841	O75354
Q13573	Q6NUQ1
Q9HAU5	P84101
P04637	P62917
Q01844	Q96DF8
Q09472	Q13469
P04637	O60343
P04637	O15126
Q9UKV8	Q96P70
Q9UER7	Q99683
P09651	Q8IXT5
Q00987	O14746
Q01844	P17480
P14635	Q8N4C6
Q13573	Q13838
Q8WZ42	Q96EZ8
P09651	Q13464
P35637	P61978
Q01844	P17252
O76070	P31645
Q09472	Q13562
P54725	Q9H0A6
Q09161	P78344
Q00987	P06400
P25963	O15111
Q13573	Q9UBB9
P49841	P63167
Q13573	Q96QD9
Q9H832	Q99942
P49841	P49840
P49841	Q00013
P08047	O43186
O15350	Q9H0F5
P60896	Q9NVH2
Q00987	Q13363
Q92731	Q9Y2H0
P04637	P62877
Q9UKV8	P62899
P49841	Q9Y2T1
O14733	Q8IUD2
Q09472	Q8IZL8
Q01844	Q9Y6V0
Q9UKV8	P55265
Q9UKV8	Q7Z3Z4
Q16665	P11274
Q00987	Q04637
Q92731	Q8NB90
P19793	Q12756
P63027	Q12931
Q09472	O15105
Q13573	Q9NTK5
Q00987	Q14103
Q09472	Q8TAD8
P38936	O15078
Q9UJY5	P11717
Q14191	P29590
P04637	Q9UKY1
Q01844	P43364
P08047	Q96ST3
P04637	O95251
P29353	Q9Y4H2
P04637	O75478
P01100	Q15596
Q9Y5B0	Q9UN36
Q49AN0	Q9H773
Q00987	Q5SZK8
P49841	Q9UHI6
Q01844	Q96EV2
P19793	Q15648
P60896	Q9NRR5
Q00987	Q9H9B1
Q13573	Q9UKL0
P35637	Q14157
Q09161	Q14204
P37840	Q9UHV9
Q13573	Q13492
P04637	Q01105
Q9UGL1	Q9NSY1
Q14191	Q96EB6
Q01844	P32242
Q01844	O14562
Q00987	Q96RL1
P63027	O75558
P49841	O14908
P04637	O60841
P37231	Q9H3R0
P46531	O95376
Q49AN0	Q99614
P17096	Q14134
Q09472	Q9BQG0
Q09161	Q7Z6Z7
P11387	O43684
P25054	Q9NRL3
P04637	Q96EQ8
